id,first_name,last_name,start_date,end_date,employment_type,region,area,function,business unit
12c9ac5b-89fe-416c-bbb7-f906248fcb7d,Juline,Cristofol,05 September 2017,16 October 2020,Part-Time,United States,Fort Lauderdale,Training,Health Care
2d19112c-e4ea-4940-9fa5-a7e8cad90cb0,Devland,Soots,20 September 2017,10 October 2019,Part-Time,United States,Reno,Product Management,Finance
ba104342-45c4-41c3-aaea-c0a8a84d79be,Devonna,Paulley,18 June 2017,03 May 2019,Part-Time,United States,Long Beach,Research and Development,Consumer Non-Durables
493e69d8-2128-42e9-a49a-cfa78a929888,Jolyn,Gansbuhler,08 October 2017,11 July 2018,Part-Time,United States,Colorado Springs,Accounting,Consumer Services
84ffeab1-2343-4d0b-842a-081c0a6c9412,Ame,Demangeot,29 November 2017,04 February 2019,Part-Time,United States,Baton Rouge,Human Resources,Finance
5e076fd3-5157-4865-b6be-791e1c7a9062,Rafaelia,Baunton,11 June 2018,19 October 2019,Part-Time,United States,Harrisburg,Research and Development,Finance
0ed3d712-6375-494a-af55-9bd5c90d3a12,Mychal,Speerman,06 September 2019,16 February 2020,Temporary,United States,Miami,Legal,Finance
00d52ebe-c5d3-49bb-84ed-77abb6cb4260,Gwen,Bazeley,07 November 2019,12 September 2020,Apprentice,United States,Colorado Springs,Services,Capital Goods
0b31542b-d9b3-4e4a-b20b-995c67956e53,Waite,Proudlock,09 May 2018,27 June 2020,Part-Time,United States,Shawnee Mission,Training,Capital Goods
62e1f206-8cce-4877-92a8-152254dec9bb,Dillon,Zanre,26 November 2018,03 January 2021,Contractor,United States,Little Rock,Support,Basic Industries
18203c2c-8803-46d3-a018-857434e8b70c,Roma,Sheilds,08 February 2017,03 September 2019,Part-Time,United States,Philadelphia,Research and Development,Finance
b8fee374-05f1-4555-ab2a-5b2b9b089926,Ayn,Lembke,20 January 2019,13 February 2020,Contractor,United States,Portland,Support,n/a
1c29c88e-8310-4e67-92b2-6a6ac5aafeb2,Talbot,Shemmans,30 July 2017,29 October 2018,Part-Time,United States,Jeffersonville,Accounting,n/a
09021ab0-1571-4ab8-bf9b-86f1412f7c08,Quillan,Blackie,11 January 2019,10 January 2021,Apprentice,United States,Phoenix,Human Resources,Consumer Services
242f4173-d0e0-4887-80a1-de3d15be5137,Joleen,Tofful,21 October 2018,19 October 2019,Contractor,United States,Los Angeles,Training,Technology
c8606c65-caf8-4204-a32d-b64c7509acd6,Gilbert,Vivien,09 August 2017,21 May 2018,Temporary,United States,Miami Beach,Legal,Miscellaneous
cf8268f3-b4f3-4816-8bff-3073836bc55f,Amargo,Otham,22 October 2017,26 August 2018,Temporary,United States,Pittsburgh,Accounting,Technology
cbc28424-c1ac-4e05-8ed2-c7daff3387fb,Jaymee,Mitchelson,10 January 2020,13 November 2020,Part-Time,United States,Staten Island,Support,Health Care
02818865-e0af-458b-aca9-5c6ee3d69fe6,Rolando,Bernette,24 September 2019,13 February 2020,Temporary,United States,Raleigh,Support,Basic Industries
227b78d5-1647-4f2d-9985-41585c3a4cad,Tome,Tissington,02 September 2018,11 October 2019,Apprentice,United States,Salt Lake City,Services,n/a
7b74ac6c-f5d8-45b8-840a-602a159d67ab,Ricky,Thalmann,10 November 2017,06 July 2020,Temporary,United States,Detroit,Product Management,Capital Goods
83be4bbb-1232-4eaa-a68f-bd7ecaea4d5b,Lilith,Coleby,11 October 2017,02 July 2020,Part-Time,United States,Omaha,Support,Consumer Services
b6f33276-9734-42e3-a2d3-fef780021379,Tandie,Bunworth,04 March 2018,12 December 2018,Temporary,United States,Santa Fe,Engineering,Energy
35104963-9001-4833-b604-d551a0b30b59,Jard,Haggerstone,25 March 2018,10 April 2018,Part-Time,United States,Boise,Services,Health Care
bbeb6785-1708-49c2-979a-c89c6af6c526,Tristan,Allaker,23 June 2017,07 October 2020,Temporary,United States,Grand Junction,Accounting,Energy
92728bdc-cb48-49e4-b8eb-8539ba8732f7,Stirling,Edowes,13 March 2020,07 September 2020,Apprentice,United States,Grand Rapids,Marketing,Basic Industries
2c230f1a-e30f-4dea-b345-b5a455c028e4,Rudolph,Whopples,03 October 2017,24 January 2019,Apprentice,United States,Honolulu,Legal,n/a
99b28e43-7cf1-4920-93b6-f0c16b165ffa,Sheelagh,Guyer,24 November 2017,28 February 2018,Temporary,United States,Boston,Research and Development,Finance
aec57c7c-d76a-4472-b16e-ae11fe8e12f4,Henrietta,Joscelin,02 February 2017,04 March 2018,Temporary,United States,Garden Grove,Marketing,Consumer Services
812ebf71-5fd0-41c2-bd40-7a7aef269620,Baxy,Davsley,15 August 2018,02 April 2019,Apprentice,United Kingdom,Langley,Support,n/a
725f571a-56b6-47d3-b80e-c3e45b1cf47d,Michel,Hens,17 October 2018,24 September 2019,Temporary,United Kingdom,Stapleford,Engineering,Finance
907a3f38-24ef-42fb-ab75-6595fb227761,Legra,Diffley,30 January 2017,02 May 2018,Apprentice,Australia,Adelaide Mail Centre,Sales,Consumer Non-Durables
c122cfa2-e946-4c18-aea7-ebad08f29fcb,Emmie,Butner,01 March 2017,21 December 2020,Apprentice,Germany,Hamburg Sankt Pauli,Services,n/a
0be60529-4b96-4130-879a-6dcbd81afba3,Calv,Rudman,02 April 2018,27 October 2018,Apprentice,Canada,Blackfalds,Support,Health Care
8ade5403-d89d-4d54-a6ee-63b3ee556b99,Pollyanna,Dawby,08 December 2017,20 July 2020,Apprentice,Australia,Sydney,Accounting,Finance
1a08b37c-871b-4056-a30a-e077ee5b76c2,Augustine,Sawell,08 January 2017,09 February 2018,Part-Time,Canada,Gjoa Haven,Training,n/a
0c82f94e-8772-4810-a0bd-116c46bbb9c4,Alexis,Sarll,02 July 2018,02 April 2020,Temporary,Canada,L'ÃŽle-Perrot,Training,Capital Goods
10593061-3448-4ef5-bb75-b78c3de4c6b4,Sherman,Grund,28 June 2019,25 September 2020,Contractor,Canada,Markham,Services,Finance
4251b7f5-c2fc-4774-bcfd-2c7835fee8d6,Rickie,Shillabeer,30 December 2018,01 February 2019,Apprentice,Canada,Camrose,Human Resources,Finance
79aa2e1a-1f89-4716-8427-6412b5df7b11,Windy,Thome,27 June 2018,01 December 2020,Part-Time,Germany,OsnabrÃ¼ck,Human Resources,Health Care
4fbc5944-c67c-4a2f-99f8-1d0978f758b1,Carl,McIlrath,06 September 2017,05 January 2019,Temporary,Canada,Digby,Marketing,Health Care
69e642e6-6e44-4059-a986-29751dbb457e,Orren,Germon,27 April 2019,22 November 2019,Apprentice,Australia,Melbourne,Legal,Energy
ee4e2dca-e479-4295-b9cb-79b3901a2636,Rabbi,Whickman,20 February 2017,01 December 2019,Temporary,Canada,MontrÃ©al,Sales,n/a
89a34172-c4fc-4cf9-845d-893d75e25e45,Thibaud,Butrimovich,04 February 2017,02 July 2018,Apprentice,Canada,Mirabel,Engineering,Technology
53ae12c5-1ff6-4fd4-97b4-a51427d89940,Dulcea,Methven,19 July 2017,26 February 2019,Apprentice,Canada,Summerside,Human Resources,Consumer Services
904d366e-b0d2-4b34-a5f3-860ce3f5cd3d,Nesta,Gerrels,25 January 2017,09 June 2018,Temporary,Canada,Lloydminster,Marketing,n/a
987d7fbf-6e09-42c8-8913-dc1f85812c36,Silvain,Wadmore,20 June 2018,28 December 2020,Temporary,Canada,Manning,Services,n/a
0abc330a-0d12-448a-8f28-efe1e97c31ef,Barry,Greenwell,19 August 2018,28 November 2018,Apprentice,Canada,Omemee,Support,Public Utilities
43cd49df-2b37-4299-88c0-ad1f30650bcc,Gary,Cypler,26 March 2018,30 November 2020,Contractor,Canada,Nelson,Engineering,n/a
720358ae-12ec-4c4e-9caf-1c5c3d178eec,Maura,Carnew,02 May 2019,21 May 2020,Part-Time,Canada,Summerside,Services,Consumer Services
4aa77ec6-5920-4f33-8b28-0dca787a94bf,Fidelia,Martschke,22 September 2020,30 September 2020,Temporary,Germany,Hamburg,Sales,n/a
8209a9e1-89a7-4585-acb9-e7ff5dfa9dc9,Duffie,Moorwood,04 February 2017,28 March 2019,Contractor,Canada,Martensville,Training,Technology
35ea8ae7-da2c-4848-af6c-43f4e59dc674,Kynthia,Scurrah,05 May 2018,11 January 2019,Contractor,United Kingdom,Manchester,Research and Development,Consumer Services
68aaf999-20a6-405e-85ad-4d63b3a4e370,Denis,Anderl,10 November 2019,17 May 2020,Apprentice,Germany,MÃ¼nchen,Training,Finance
03681c27-e48e-4a34-bf49-600a2fef917b,Panchito,Baynon,01 March 2019,04 January 2020,Part-Time,Australia,Sydney,Training,Capital Goods
9d234f66-dc32-4b32-a81b-6f6a8c22275c,Brandie,Hansbury,04 November 2017,23 August 2018,Contractor,Canada,Saint-Augustin,Accounting,n/a
910339df-3815-407d-a0d0-18200b3eba8f,Elmore,Ghion,21 September 2018,23 April 2020,Temporary,Canada,Oakville,Marketing,Technology
6ee91ca5-c3e8-41b8-81da-cdb52d1ef5d3,Ursa,Didball,26 March 2017,06 February 2019,Contractor,Germany,Berlin,Marketing,Finance
35e2026c-b13c-424c-a770-d5d2d39d240d,Taffy,Leverage,26 May 2019,13 December 2019,Temporary,Canada,Sainte-Anne-de-Bellevue,Product Management,Finance
f838bb19-9fc1-489d-a9f7-bc900204b62c,Trumaine,Willimont,17 December 2017,06 September 2018,Part-Time,Canada,Dorval,Human Resources,Consumer Services
cc05813f-8a83-4b0a-b55a-ffdf21678b27,Keary,Gossipin,23 January 2019,05 November 2020,Temporary,Canada,Saguenay,Support,n/a
4f1c4751-a9ba-4165-a8cf-4f9e42c0c590,Margaretha,Burnsyde,03 September 2019,06 September 2019,Part-Time,Canada,Bancroft,Human Resources,Energy
b9f49a1a-6934-40d4-a1d0-da3f6662ba15,Jinny,Fieldgate,01 May 2019,04 November 2020,Temporary,Canada,QuÃ©bec,Research and Development,Health Care
1d7896bc-caba-4fa3-81a9-02a1992c41a6,Vasili,Briers,20 June 2017,08 September 2018,Contractor,Canada,Harrison Brook,Business Development,n/a
ee5b4d92-9bd1-4a06-84bc-04cb8e6fe51a,Vivi,Draisey,18 January 2017,20 April 2019,Apprentice,Germany,Frankfurt am Main,Engineering,Public Utilities
4fd38618-9b4f-44dc-a8e0-6d2d263eb450,Valry,Aspinal,09 July 2017,13 August 2019,Part-Time,Canada,Richibucto,Support,Capital Goods
fc782dd6-4d56-4665-bf0d-de391854b10b,Jenna,Corking,10 August 2018,13 May 2020,Contractor,Canada,Boisbriand,Sales,n/a
f9135f90-a2d6-4c03-95ab-364efb86c2d7,Terza,Trobe,30 October 2020,24 December 2020,Part-Time,Canada,Lac La Biche,Sales,Consumer Non-Durables
451944ad-6d8a-474a-aeef-d332cfecc56b,Dare,Tesdale,13 September 2017,10 June 2018,Temporary,United Kingdom,Hatton,Support,Health Care
cfc57e5c-a13a-4004-ab2d-47f264955139,Kristine,Elnor,03 May 2020,11 December 2020,Apprentice,Canada,Dauphin,Support,Finance
6a783de1-f1c5-4a24-96f0-abcfdfc3e9ee,Maddi,Alvis,02 January 2017,30 July 2018,Temporary,Canada,Lethbridge,Marketing,Technology
323a6693-5ec2-4801-bf43-7fdaa136a545,Renato,McTerlagh,24 February 2018,10 April 2020,Part-Time,Canada,Agassiz,Research and Development,Consumer Services
a3494bf4-5e07-4010-82ce-dcd9450c2a8c,Devora,Rolinson,02 July 2017,19 August 2019,Part-Time,Germany,Augsburg,Accounting,Finance
7354f91c-b431-4351-b5bb-73665e21d9c7,Van,Vigurs,18 May 2018,29 October 2019,Temporary,Germany,Ludwigshafen am Rhein,Research and Development,n/a
8aa17013-d712-496a-bdf6-76f7dcb6d2e8,Elyn,Gask,23 December 2017,05 June 2019,Apprentice,Canada,Unity,Business Development,n/a
c698c4d0-a863-411f-88f9-872bfc0a6068,Rahal,Sherrum,16 May 2017,17 July 2018,Part-Time,Canada,Charlemagne,Research and Development,n/a
c95cea54-44d0-43d6-ae0f-bca454077c22,Daveen,Patesel,25 June 2018,07 October 2019,Part-Time,Canada,Saint-Augustin-de-Desmaures,Human Resources,Health Care
4eb6f244-b8ca-4469-86b3-2ef78db79030,Doro,Soff,27 October 2017,26 October 2019,Temporary,Canada,Aylmer,Accounting,Transportation
aa29eb6a-b724-47c6-9412-6b614a959394,Robbie,Briddle,03 October 2018,02 February 2019,Temporary,France,Marne-la-VallÃ©e,Legal,n/a
1e7ef11a-8f33-4389-bca9-31027d348f6b,Tiffany,Satterthwaite,21 January 2017,12 November 2018,Part-Time,France,TrÃ©lazÃ©,Research and Development,Health Care
d4426b2a-2229-453a-93e6-69957c85557e,Neal,Ragbourn,24 December 2018,12 January 2020,Contractor,France,Amiens,Services,Public Utilities
04136aa0-f9a7-4fcc-970b-bd19c8416d26,Jolie,Szach,16 July 2018,08 June 2020,Contractor,France,Vagney,Legal,Basic Industries
5286ee4c-9096-4683-b5e8-d6a07dcf36b3,Codi,Band,22 July 2018,22 March 2020,Apprentice,France,La TalaudiÃ¨re,Marketing,n/a
fe4a3ca8-5eca-40a8-8a65-e5731ecdbf68,Der,Adamovitz,01 September 2019,28 November 2020,Part-Time,France,Clermont-Ferrand,Services,Basic Industries
ed6b8e6f-8b9c-4f20-a514-996c3480a433,Blondie,Marrow,26 February 2017,17 February 2019,Contractor,France,Cagnes-sur-Mer,Support,n/a
322d131a-8f52-475d-b892-b6f241e81ec6,Garrek,Chiplen,14 August 2018,31 July 2019,Contractor,France,Melun,Engineering,n/a
b9119f7e-d74b-4bbd-bd31-d2423ad30361,Freddi,Doone,26 March 2018,07 January 2020,Temporary,France,BillÃ¨re,Legal,Miscellaneous
bb00873a-991a-4a47-b097-768e43174526,Audrye,Chazerand,26 April 2020,30 October 2020,Part-Time,France,Metz,Research and Development,Miscellaneous
a5e25693-b5f0-4c91-8cfc-05564e8da8eb,Tressa,Vedenyakin,05 August 2017,09 July 2018,Part-Time,France,Voiron,Support,Technology
6b0cc318-446c-4361-a9cb-e0c860d3ecef,Dannye,Godding,14 November 2018,24 June 2020,Temporary,France,Paris 07,Research and Development,Capital Goods
debc60c5-054a-4d17-82be-36d5619aa105,Reuben,Millership,12 May 2017,28 February 2020,Apprentice,France,Blois,Sales,Transportation
649640b4-c590-4a37-81c2-8778ed9827aa,Tilda,Yandell,03 July 2017,26 February 2020,Temporary,France,Paris 14,Support,Health Care
845eb5ef-eb6c-4e3a-bff0-828f6f1a9f7c,Lezlie,Gerlack,09 January 2020,15 June 2020,Temporary,France,La Rochelle,Legal,Consumer Services
2b14a607-5eaa-4ca8-a5cd-d803ef6f1712,Jaquelyn,De Paoli,08 November 2017,17 December 2019,Apprentice,France,Bayonne,Support,Finance
42eb1a2d-de5b-41db-942b-a4f6600205fa,Amara,Ableson,16 May 2019,25 April 2020,Part-Time,France,Narbonne,Business Development,n/a
6e5a5492-4bc7-446d-98e0-f657dc782855,Gil,Wooff,19 January 2018,08 January 2019,Temporary,France,Saint-Quentin-en-Yvelines,Marketing,Capital Goods
7d236045-3015-425a-9acf-dd9165c82fa1,Gwennie,Postance,21 October 2017,23 May 2020,Part-Time,France,Bagnolet,Services,Health Care
e0663715-fe38-43ee-ac2c-a3e5dc51b38e,Bertram,Garrett,08 March 2018,07 November 2018,Contractor,France,Issy-les-Moulineaux,Services,Capital Goods
085dc2fc-b032-4284-81b3-6ac09087f7b3,Jerrome,Emons,02 August 2017,11 May 2019,Temporary,France,NÃ®mes,Legal,Public Utilities
9568652a-4f3e-4976-8a40-c2ac58738e32,Aguste,Cearley,27 December 2017,23 January 2018,Contractor,France,Sarlat-la-CanÃ©da,Sales,Technology
6e5e6dfb-9625-43ad-a545-c0159a4f0fe9,Daryl,Beincken,23 January 2018,08 May 2020,Temporary,France,Vannes,Engineering,Basic Industries
851d9648-45ec-449d-84a7-55992a878b4f,Christoper,Bill,12 June 2017,04 February 2019,Temporary,France,Poitiers,Accounting,Finance
06e58935-045d-45a8-9af3-98f274c6502e,Tim,Stimson,15 October 2017,12 August 2020,Contractor,France,Vitrolles,Accounting,Health Care
ceb9b77f-e503-4a79-84b2-50d46bc5e2a6,Blakelee,Reide,14 August 2018,21 July 2019,Apprentice,France,Nantes,Legal,Technology
8efc369f-8d97-43c7-9d47-e4bb1d325a42,Cesaro,Wharmby,24 August 2018,16 May 2020,Temporary,France,Soisy-sous-Montmorency,Sales,Consumer Services
dab5ddce-7570-45df-b0a3-b26b3ab6974c,Duff,Killby,15 October 2019,30 December 2020,Temporary,France,Longjumeau,Research and Development,Finance
dc7de1a8-eba4-4da3-8bca-664b7bd50249,Liz,Houchin,01 April 2017,29 September 2019,Temporary,France,CrÃ©teil,Human Resources,Miscellaneous
eb02a6ee-3232-4d2b-9606-202fc4f38571,Lorettalorna,Luca,29 March 2017,24 September 2020,Apprentice,France,Paris 08,Human Resources,Technology
b6e47670-e167-4d9d-b5c7-a662d15893ab,Minnnie,Bracken,11 May 2018,02 May 2020,Contractor,France,Aubergenville,Support,Energy
d3ebb46f-6a07-42dd-b422-6bc1c480f0cd,Horatia,Lucks,19 April 2018,29 May 2019,Temporary,France,Mont-de-Marsan,Product Management,Consumer Services
aa226766-0921-4c44-9a35-b619d560f0c5,Matias,Unstead,10 July 2018,30 April 2019,Part-Time,France,Saint-Ã‰tienne,Legal,Technology
9032c494-244b-4756-aa78-eff4dd50a54a,Rosie,Batsford,27 June 2019,02 July 2019,Temporary,France,Ajaccio,Accounting,Capital Goods
3b02ed6a-d7f2-4463-a951-c963920dbf0f,Freemon,Killelea,29 October 2019,14 June 2020,Temporary,France,La Rochelle,Marketing,Finance
072007df-278d-4390-8553-0f943c958b41,Karlik,Folk,28 February 2019,20 August 2019,Contractor,France,Dijon,Human Resources,Finance
f9fd7ed4-60a8-4ec9-afb3-2468e9474e2a,Berk,Noseworthy,29 September 2018,10 February 2019,Apprentice,France,Saint-Quentin-en-Yvelines,Training,Miscellaneous
fd78802b-8ba7-4545-8ac5-bdf7b4b178c8,Rickard,MacFarlan,25 March 2018,08 February 2020,Part-Time,France,Paris 08,Sales,Finance
1155de33-fc68-49fb-a912-073a1dce85b5,Tally,Boldt,11 December 2017,29 August 2019,Apprentice,France,Cergy-Pontoise,Business Development,Finance
ec3bbfbf-6c37-4574-a060-a99cad22998c,Denver,Gumey,24 September 2017,11 April 2019,Contractor,France,Deauville,Product Management,Capital Goods
5db62f3f-d399-44c1-bcd7-035f73cde27f,Yance,Tabard,11 January 2017,14 February 2020,Apprentice,France,Rennes,Product Management,Miscellaneous
d644d26c-f270-4dff-949a-b5fce0f38fd3,Jamesy,Buscombe,15 August 2020,09 November 2020,Apprentice,France,Arpajon,Product Management,Health Care
d5dd7365-2b09-4606-af40-dc496aa77394,Ammamaria,Stickels,24 June 2017,02 December 2018,Contractor,France,Nantes,Engineering,Consumer Non-Durables
652e1b45-ffc6-43e5-bdf3-a8112326c074,Amos,Thrussell,09 May 2017,02 March 2020,Contractor,France,Charenton-le-Pont,Legal,Consumer Services
7409bf6d-3048-4f1d-a474-c0880bee3b50,Julieta,Anderson,08 September 2018,07 February 2020,Temporary,France,Bourges,Legal,Technology
19da74a8-7c49-4f10-b9a6-f04a87723b8d,Guillema,Orcas,24 September 2017,12 January 2018,Temporary,France,Aubenas,Product Management,Health Care
d6b7218d-0663-44ce-9329-0ca38c2cbe9f,Ethelin,Tissington,27 September 2018,13 February 2020,Contractor,France,Aix-en-Provence,Training,Finance
a8cd76db-b194-4860-9c7a-1a6385a00655,Nessie,O' Hogan,27 October 2017,03 November 2018,Temporary,France,Grenoble,Business Development,Public Utilities
a7696115-820e-4ee5-ae80-6e2e5f1e0d8b,Moishe,Cafferty,25 April 2017,16 January 2019,Contractor,France,Lyon,Product Management,Consumer Services
c7c3c5f5-6a16-4271-9fdb-251af6d34126,Greg,Wince,17 October 2020,08 December 2020,Contractor,France,Sedan,Training,Basic Industries
be31c0a6-1a9e-431c-bcf2-a4cc2ab0f8b1,Sofie,Whightman,23 June 2017,23 October 2018,Contractor,France,GuÃ©ret,Human Resources,Public Utilities
b219ad1d-676c-4851-a893-494f0cfca25a,Georgena,Irons,27 September 2017,10 October 2019,Contractor,France,Dieppe,Research and Development,Capital Goods
2ab46bbf-6217-4a0d-9291-3e6b0e720438,Annaliese,Lethcoe,20 November 2018,25 September 2020,Apprentice,France,Plaisir,Services,Finance
abcae96b-deb3-4345-9ae4-126d628313c7,Rachelle,Cheeseman,20 November 2017,02 March 2019,Contractor,France,Wasquehal,Legal,Consumer Non-Durables
b2d07b0d-eaeb-41c3-aede-147b77786850,Tann,Southern,19 June 2018,17 February 2019,Temporary,France,Sophia Antipolis,Accounting,n/a
23e65254-d2e4-4d64-994a-9f197c87dda0,Jordain,Lanaway,15 August 2018,15 July 2020,Apprentice,France,Montpellier,Sales,Consumer Non-Durables
ab9c2aba-08ae-43a6-905f-4e4d9247fcf7,Alvera,Milson,01 February 2019,12 August 2019,Temporary,France,Lille,Engineering,Energy
bb8e3480-19bd-486c-8f50-9c020c076391,Ameline,Genders,26 August 2018,01 August 2019,Part-Time,France,Poitiers,Legal,Consumer Services
ae9ba097-b358-4488-92f9-0e3e131adfb8,Coreen,Bengoechea,04 November 2017,13 March 2020,Temporary,France,Woippy,Human Resources,Energy
bcc271be-dd27-4051-bf60-4d5f219df581,Brody,Seleway,06 March 2018,24 June 2018,Contractor,France,Mulhouse,Sales,Miscellaneous
0319e124-ef36-4998-ab24-b7d8d51eac29,Osbourn,Lyndon,14 June 2017,09 March 2019,Temporary,France,Ã‰pernay,Sales,Finance
f1e91e47-0375-4c4f-ae4e-27d0324097e8,Christan,Yurov,27 June 2017,03 August 2018,Contractor,France,Marseille,Business Development,Consumer Services
8081a063-4806-4389-9efe-f80a38352b4f,Horst,Gallone,06 December 2017,08 January 2020,Temporary,France,Saint-Ã‰tienne,Services,Public Utilities
8766ce0b-848a-4e15-aaf0-4e22b4afcb56,Robinett,Assiter,03 December 2019,18 February 2020,Temporary,France,CrÃ©teil,Engineering,Finance
b60556c0-7639-454b-86d9-444c983b65b6,Tabby,Simonite,27 August 2017,05 September 2019,Contractor,France,Bagneux,Support,Miscellaneous
ef118ed1-109d-43ea-859d-51f5fcd0ca45,Mikey,Tarrant,14 November 2019,06 September 2020,Part-Time,France,Montauban,Human Resources,n/a
70505aea-f09b-4c41-9df7-c76502cccdfc,Luca,Battershall,08 February 2017,14 April 2019,Temporary,France,Guyancourt,Engineering,Consumer Services
d79c7cfa-c05e-4e73-b141-ffc825d9086e,Anya,Kinsell,24 October 2018,21 April 2020,Part-Time,France,Lons-le-Saunier,Legal,Finance
56b5f93a-f294-4e15-b0c3-c6bef1d9f13d,Nettle,Skegg,01 March 2018,26 February 2020,Apprentice,France,Marseille,Support,Capital Goods
14c21576-9d6e-4df6-95c4-94612d826152,Kathe,Silburn,02 March 2020,23 April 2020,Part-Time,France,ChÃ¢lons-en-Champagne,Services,Health Care
f8c3ebe7-4b10-456d-b343-5d522dee7eaa,Alta,Kliement,19 July 2020,08 September 2020,Contractor,France,Thiers,Support,Finance
35372397-5c8d-4ac0-b697-588c0a666d4c,Gonzales,Marin,25 January 2017,14 June 2018,Apprentice,France,Strasbourg,Human Resources,Consumer Durables
98156eaf-75a1-4a5e-a895-4343ca88917f,Codie,Flexman,05 June 2017,02 June 2018,Part-Time,France,Montbrison,Sales,Basic Industries
2532c961-08f0-47ad-a079-8ec50d88da0c,Gaynor,Itzkovsky,06 December 2017,13 January 2019,Temporary,France,Cergy-Pontoise,Services,Technology
88425a85-cc74-4ac4-aa7a-cc056c704bd0,Jeanne,Witard,10 September 2017,09 July 2018,Temporary,France,Chantilly,Sales,Finance
c5a2830f-84b4-480f-b428-ffab5182ad16,Julietta,Dunsmuir,26 January 2020,15 November 2020,Contractor,France,Lille,Research and Development,Basic Industries
675cdedf-6024-4919-bf11-aa0275cecf71,Grant,Bowling,12 March 2018,29 September 2020,Temporary,France,Sainte-Luce-sur-Loire,Research and Development,n/a
fd5c4e2d-40c8-44c8-8f37-c4594847afc6,Mikaela,Callery,02 March 2019,04 May 2020,Apprentice,France,Paris 16,Accounting,Basic Industries
65d9cd1e-a28a-4349-b9b4-eb6f5e8df001,Patrice,Newnham,01 September 2017,13 November 2019,Temporary,France,Thouars,Support,Public Utilities
70f48f5e-c1f1-4f2f-9daf-705f76a42636,Wendall,Clementet,02 May 2019,18 October 2020,Contractor,France,Champagnole,Support,n/a
4fc70941-d8f8-4d67-839d-e1f35fda3a7c,Umberto,Tibbles,15 February 2017,10 January 2021,Temporary,France,Baume-les-Dames,Product Management,Health Care
11426732-24ba-405d-a031-67de33395a02,Cobb,Lubman,12 August 2017,17 March 2020,Contractor,France,Marseille,Marketing,Capital Goods
d732f9ec-36e3-402e-9e1b-d02caa96947d,Verne,Jollie,02 September 2017,17 December 2018,Contractor,France,Tours,Services,Finance
6d342e08-c8ec-4372-bb0c-9163886e3dca,Temp,Eltune,03 July 2018,15 June 2020,Temporary,France,Paris 02,Business Development,n/a
68f44737-fe3c-4ae9-a5ec-9ea4d86b7df9,Belle,Chappelle,19 January 2017,28 June 2018,Temporary,France,ChÃ¢tillon,Accounting,Public Utilities
c94bd3ff-7d14-4d1e-a6bb-06c6a8d9a29d,Holmes,Westmerland,16 October 2018,17 December 2018,Contractor,France,Amiens,Training,Consumer Services
203ae530-7ea4-4926-8e68-1206f35a4527,Minni,Giovannardi,07 March 2018,31 October 2018,Apprentice,France,Paris 17,Business Development,Finance
32359274-2fa2-4747-b517-1205676d50d4,Eilis,Brimblecomb,05 May 2018,05 March 2020,Apprentice,France,Castelsarrasin,Research and Development,Finance
3a0e7af3-4e60-45e0-bc42-aa982feded05,Beverley,Myford,07 April 2018,19 October 2020,Temporary,France,Toulouse,Research and Development,Consumer Services
d4e4dad1-4fdf-4503-b1c5-e0b094da6766,Sibella,Paynter,27 October 2019,04 April 2020,Temporary,France,Nancy,Accounting,Technology
5a7a3c3a-f62e-4aa6-90d1-51b820f286d7,Dani,Kelshaw,26 January 2018,17 September 2018,Contractor,France,Cournon-d'Auvergne,Support,Public Utilities
4e8e29bd-c73a-41ec-b195-2efa26dc789c,Retha,Scading,23 January 2017,03 February 2018,Part-Time,France,Bry-sur-Marne,Engineering,Consumer Non-Durables
4a028442-c912-4724-9733-ad9085746cff,Johann,Summersby,06 February 2018,07 February 2019,Contractor,France,Limoges,Business Development,Capital Goods
3e788498-8983-466e-8598-46e7eecdb0de,Aida,Benterman,30 August 2018,03 November 2019,Part-Time,France,SÃ©lestat,Engineering,n/a
0dcd3d9d-9ca2-416c-a400-1a767950ce5e,Alys,Sidaway,19 April 2017,14 April 2020,Apprentice,France,Quetigny,Services,Technology
f194b68b-f1df-4c58-abf7-652371242c73,Rafferty,Nelsey,12 May 2017,02 June 2018,Contractor,France,Lyon,Marketing,Technology
b3d94464-ae96-48ad-aea3-81a24ba8fe98,Kynthia,Oldaker,18 September 2018,14 November 2020,Contractor,France,PÃ©rigueux,Legal,Transportation
1da4e820-0d52-49bf-857e-e94d080cd82e,Tanitansy,Donke,06 December 2018,03 April 2020,Apprentice,France,ChÃ¢lons-en-Champagne,Training,Consumer Services
1b7d0f5f-582b-4e5a-989c-c16a4a3b1fcf,Margaret,Sedger,18 November 2017,26 November 2018,Contractor,France,Caen,Business Development,Capital Goods
5e719481-da9b-42b2-aa22-19f7a0b8e2d3,Dennie,McCadden,19 June 2017,01 May 2018,Contractor,France,Grenoble,Training,Capital Goods
87f62e49-ddb4-4953-8380-8b01a62c3e1c,Fields,Reggiani,01 September 2018,23 July 2020,Temporary,France,Tourcoing,Legal,Finance
0299d3ab-058c-437e-a14c-1e88db98c018,Kristine,Tejada,30 September 2018,01 January 2021,Temporary,France,Clichy,Training,Health Care
d2be04ad-2ae2-40fa-9c3e-6b63aedeaaba,Heda,Pyner,23 March 2017,22 November 2019,Part-Time,Philippines,Pan-an,Research and Development,Finance
